"Time","coredns","etcd","grafana","kepler","kindnet-cni","kube-apiserver","kube-controller-manager","kube-proxy","kube-scheduler","kube-state-metrics","local-path-provisioner","prometheus-server","prometheus-server-configmap-reload","ue-ch-est","ue-ch-est-56967588d5-j4wds","ue-ch-mmse","ue-ch-mmse-86945f4b45-fqhfm","ue-check-crc","ue-check-crc-74c7fc4f64-zfrdr","ue-descrambling","ue-descrambling-c9454ff78-phz8p","ue-layer-demap","ue-layer-demap-7fd5c94944-jh5fm","ue-ldpc-dec","ue-ldpc-dec-57b6745967-s4pd4","ue-ofdm-demod","ue-ofdm-demod-6cf8d58bf7-hd4jd","ue-soft-demod","ue-soft-demod-5bf45b6d95-sgz6h"
1780040705000,0.0016240022911504135,0.03572805040534602,0.0032480045823054422,0.0048720068734604705,0.0016240022911518557,0.1120561580894893,0.014616020620372186,0.0016240022911518557,0.0064960091646108845,0.0032480045823042886,0,0.011368016038062125,0,undefined,0.10231214434256909,undefined,0.09419213288680962,undefined,0.08932012601335397,undefined,0.07145610081068317,undefined,0.061712087063771834,undefined,0.053592075608012386,undefined,0.04222405956994915,undefined,0.0341040481141897
1780040706000,0.0016240022911504135,0.03572805040534602,0.0032480045823054422,0.0048720068734604705,0.0016240022911518557,0.1120561580894893,0.014616020620372186,0.0016240022911518557,0.0064960091646108845,0.0032480045823042886,0,0.011368016038062125,0,undefined,0.10231214434256909,undefined,0.09419213288680962,undefined,0.08932012601335397,undefined,0.07145610081068317,undefined,0.061712087063771834,undefined,0.053592075608012386,undefined,0.04222405956994915,undefined,0.0341040481141897
1780040707000,0.0016240022911504135,0.03572805040534602,0.0032480045823054422,0.0048720068734604705,0.0016240022911518557,0.1120561580894893,0.014616020620372186,0.0016240022911518557,0.0064960091646108845,0.0032480045823042886,0,0.011368016038062125,0,undefined,0.10231214434256909,undefined,0.09419213288680962,undefined,0.08932012601335397,undefined,0.07145610081068317,undefined,0.061712087063771834,undefined,0.053592075608012386,undefined,0.04222405956994915,undefined,0.0341040481141897
1780040708000,0.0016240022911504135,0.03572805040534602,0.0032480045823054422,0.0048720068734604705,0.0016240022911518557,0.1120561580894893,0.014616020620372186,0.0016240022911518557,0.0064960091646108845,0.0032480045823042886,0,0.011368016038062125,0,undefined,0.10231214434256909,undefined,0.09419213288680962,undefined,0.08932012601335397,undefined,0.07145610081068317,undefined,0.061712087063771834,undefined,0.053592075608012386,undefined,0.04222405956994915,undefined,0.0341040481141897
1780040709000,0.0016240022911504135,0.03572805040534602,0.0032480045823054422,0.0048720068734604705,0.0016240022911518557,0.1120561580894893,0.014616020620372186,0.0016240022911518557,0.0064960091646108845,0.0032480045823042886,0,0.011368016038062125,0,undefined,0.10231214434256909,undefined,0.09419213288680962,undefined,0.08932012601335397,undefined,0.07145610081068317,undefined,0.061712087063771834,undefined,0.053592075608012386,undefined,0.04222405956994915,undefined,0.0341040481141897
1780040710000,0.00813274380434464,0.028464603315165798,0,0.008132743804333086,0,0.08539380994558986,0.028464603315165798,0,0.012199115706522741,0.008132743804338864,0,0.02439823141302237,0,2.0209868353786096,undefined,2.0331859510851205,undefined,2.02505320728078,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined
1780040711000,0.00813274380434464,0.028464603315165798,0,0.008132743804333086,0,0.08539380994558986,0.028464603315165798,0,0.012199115706522741,0.008132743804338864,0,0.02439823141302237,0,2.0209868353786096,undefined,2.0331859510851205,undefined,2.02505320728078,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined
1780040712000,0.00813274380434464,0.028464603315165798,0,0.008132743804333086,0,0.08539380994558986,0.028464603315165798,0,0.012199115706522741,0.008132743804338864,0,0.02439823141302237,0,2.0209868353786096,undefined,2.0331859510851205,undefined,2.02505320728078,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined
1780040713000,0.00813274380434464,0.028464603315165798,0,0.008132743804333086,0,0.08539380994558986,0.028464603315165798,0,0.012199115706522741,0.008132743804338864,0,0.02439823141302237,0,2.0209868353786096,undefined,2.0331859510851205,undefined,2.02505320728078,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined
1780040714000,0.00813274380434464,0.028464603315165798,0,0.008132743804333086,0,0.08539380994558986,0.028464603315165798,0,0.012199115706522741,0.008132743804338864,0,0.02439823141302237,0,2.0209868353786096,undefined,2.0331859510851205,undefined,2.02505320728078,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined,2.02911957918295,undefined
1780040715000,0,0.11272888144803522,0.022545776289607047,0.0676373288689493,0,0.2029119866064634,0.09018310515842819,0,0.11272888144803522,0,0,0.022545776289607047,0,11.295433921103402,undefined,11.272888144813775,undefined,11.272888144813775,undefined,11.272888144813775,undefined,11.272888144813773,undefined,11.295433921103402,undefined,11.272888144813775,undefined,11.272888144813773,undefined
1780040716000,0,0.11272888144803522,0.022545776289607047,0.0676373288689493,0,0.2029119866064634,0.09018310515842819,0,0.11272888144803522,0,0,0.022545776289607047,0,11.295433921103402,undefined,11.272888144813775,undefined,11.272888144813775,undefined,11.272888144813775,undefined,11.272888144813773,undefined,11.295433921103402,undefined,11.272888144813775,undefined,11.272888144813773,undefined
1780040717000,0,0.11272888144803522,0.022545776289607047,0.0676373288689493,0,0.2029119866064634,0.09018310515842819,0,0.11272888144803522,0,0,0.022545776289607047,0,11.295433921103402,undefined,11.272888144813775,undefined,11.272888144813775,undefined,11.272888144813775,undefined,11.272888144813773,undefined,11.295433921103402,undefined,11.272888144813775,undefined,11.272888144813773,undefined
1780040718000,0,0.11272888144803522,0.022545776289607047,0.0676373288689493,0,0.2029119866064634,0.09018310515842819,0,0.11272888144803522,0,0,0.022545776289607047,0,11.295433921103402,undefined,11.272888144813775,undefined,11.272888144813775,undefined,11.272888144813775,undefined,11.272888144813773,undefined,11.295433921103402,undefined,11.272888144813775,undefined,11.272888144813773,undefined
1780040719000,0,0.11272888144803522,0.022545776289607047,0.0676373288689493,0,0.2029119866064634,0.09018310515842819,0,0.11272888144803522,0,0,0.022545776289607047,0,11.295433921103402,undefined,11.272888144813775,undefined,11.272888144813775,undefined,11.272888144813775,undefined,11.272888144813773,undefined,11.295433921103402,undefined,11.272888144813775,undefined,11.272888144813773,undefined
1780040720000,0.025736495014238903,0.1029459800571019,0.025736495014275475,0.05147299002840466,0,0.2573649501426084,0.07720948504289957,0,0.07720948504275327,0.025736495014238903,0,0.02573649501420233,0,12.842511012098642,undefined,12.842511012098642,undefined,0,undefined,12.842511012098642,undefined,12.868247507112867,undefined,12.842511012098642,undefined,12.868247507112867,undefined,12.842511012098642,undefined
1780040721000,0.025736495014238903,0.1029459800571019,0.025736495014275475,0.05147299002840466,0,0.2573649501426084,0.07720948504289957,0,0.07720948504275327,0.025736495014238903,0,0.02573649501420233,0,12.842511012098642,undefined,12.842511012098642,undefined,0,undefined,12.842511012098642,undefined,12.868247507112867,undefined,12.842511012098642,undefined,12.868247507112867,undefined,12.842511012098642,undefined
1780040722000,0.025736495014238903,0.1029459800571019,0.025736495014275475,0.05147299002840466,0,0.2573649501426084,0.07720948504289957,0,0.07720948504275327,0.025736495014238903,0,0.02573649501420233,0,12.842511012098642,undefined,12.842511012098642,undefined,0,undefined,12.842511012098642,undefined,12.868247507112867,undefined,12.842511012098642,undefined,12.868247507112867,undefined,12.842511012098642,undefined
1780040723000,0.025736495014238903,0.1029459800571019,0.025736495014275475,0.05147299002840466,0,0.2573649501426084,0.07720948504289957,0,0.07720948504275327,0.025736495014238903,0,0.02573649501420233,0,12.842511012098642,undefined,12.842511012098642,undefined,0,undefined,12.842511012098642,undefined,12.868247507112867,undefined,12.842511012098642,undefined,12.868247507112867,undefined,12.842511012098642,undefined
1780040724000,0.025736495014238903,0.1029459800571019,0.025736495014275475,0.05147299002840466,0,0.2573649501426084,0.07720948504289957,0,0.07720948504275327,0.025736495014238903,0,0.02573649501420233,0,12.842511012098642,undefined,12.842511012098642,undefined,0,undefined,12.842511012098642,undefined,12.868247507112867,undefined,12.842511012098642,undefined,12.868247507112867,undefined,12.842511012098642,undefined
1780040725000,0.022197042944666612,0.11098521472333304,0.044394085889333225,0.044394085889333225,0,0.19977338650199952,0.08878817177866645,0,0.044394085889333225,0,0,0.022197042944666612,0,11.098521472343402,undefined,11.098521472343398,undefined,0,undefined,11.098521472343402,undefined,11.098521472343402,undefined,11.098521472343398,undefined,11.098521472343398,undefined,11.098521472343402,undefined
1780040726000,0.022197042944666612,0.11098521472333304,0.044394085889333225,0.044394085889333225,0,0.19977338650199952,0.08878817177866645,0,0.044394085889333225,0,0,0.022197042944666612,0,11.098521472343402,undefined,11.098521472343398,undefined,0,undefined,11.098521472343402,undefined,11.098521472343402,undefined,11.098521472343398,undefined,11.098521472343398,undefined,11.098521472343402,undefined
1780040727000,0.022197042944666612,0.11098521472333304,0.044394085889333225,0.044394085889333225,0,0.19977338650199952,0.08878817177866645,0,0.044394085889333225,0,0,0.022197042944666612,0,11.098521472343402,undefined,11.098521472343398,undefined,0,undefined,11.098521472343402,undefined,11.098521472343402,undefined,11.098521472343398,undefined,11.098521472343398,undefined,11.098521472343402,undefined
1780040728000,0.022197042944666612,0.11098521472333304,0.044394085889333225,0.044394085889333225,0,0.19977338650199952,0.08878817177866645,0,0.044394085889333225,0,0,0.022197042944666612,0,11.098521472343402,undefined,11.098521472343398,undefined,0,undefined,11.098521472343402,undefined,11.098521472343402,undefined,11.098521472343398,undefined,11.098521472343398,undefined,11.098521472343402,undefined
1780040729000,0.022197042944666612,0.11098521472333304,0.044394085889333225,0.044394085889333225,0,0.19977338650199952,0.08878817177866645,0,0.044394085889333225,0,0,0.022197042944666612,0,11.098521472343402,undefined,11.098521472343398,undefined,0,undefined,11.098521472343402,undefined,11.098521472343402,undefined,11.098521472343398,undefined,11.098521472343398,undefined,11.098521472343402,undefined
1780040730000,0.025753853606533306,0.0772615608197829,0.025753853606569906,0.051507707212993414,0,0.20603082885197366,0.07726156081949014,0,0.05150770721313981,0,0,0,0,9.940987492116777,undefined,9.915233638510244,undefined,0,undefined,9.940987492116777,undefined,9.915233638510244,undefined,9.940987492116772,undefined,9.940987492116772,undefined,9.940987492116777,undefined
1780040731000,0.025753853606533306,0.0772615608197829,0.025753853606569906,0.051507707212993414,0,0.20603082885197366,0.07726156081949014,0,0.05150770721313981,0,0,0,0,9.940987492116777,undefined,9.915233638510244,undefined,0,undefined,9.940987492116777,undefined,9.915233638510244,undefined,9.940987492116772,undefined,9.940987492116772,undefined,9.940987492116777,undefined
1780040732000,0.025753853606533306,0.0772615608197829,0.025753853606569906,0.051507707212993414,0,0.20603082885197366,0.07726156081949014,0,0.05150770721313981,0,0,0,0,9.940987492116777,undefined,9.915233638510244,undefined,0,undefined,9.940987492116777,undefined,9.915233638510244,undefined,9.940987492116772,undefined,9.940987492116772,undefined,9.940987492116777,undefined
1780040733000,0.025753853606533306,0.0772615608197829,0.025753853606569906,0.051507707212993414,0,0.20603082885197366,0.07726156081949014,0,0.05150770721313981,0,0,0,0,9.940987492116777,undefined,9.915233638510244,undefined,0,undefined,9.940987492116777,undefined,9.915233638510244,undefined,9.940987492116772,undefined,9.940987492116772,undefined,9.940987492116777,undefined
1780040734000,0.025753853606533306,0.0772615608197829,0.025753853606569906,0.051507707212993414,0,0.20603082885197366,0.07726156081949014,0,0.05150770721313981,0,0,0,0,9.940987492116777,undefined,9.915233638510244,undefined,0,undefined,9.940987492116777,undefined,9.915233638510244,undefined,9.940987492116772,undefined,9.940987492116772,undefined,9.940987492116777,undefined
1780040735000,0.01986546093668096,0.11919276562008577,0,0.01986546093668096,0,0.17878914843058036,0.05959638281026874,0,0.05959638281004288,0.019865460936695077,0,0,0,9.932730468349515,undefined,9.932730468349515,undefined,0,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined
1780040736000,0.01986546093668096,0.11919276562008577,0,0.01986546093668096,0,0.17878914843058036,0.05959638281026874,0,0.05959638281004288,0.019865460936695077,0,0,0,9.932730468349515,undefined,9.932730468349515,undefined,0,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined
1780040737000,0.01986546093668096,0.11919276562008577,0,0.01986546093668096,0,0.17878914843058036,0.05959638281026874,0,0.05959638281004288,0.019865460936695077,0,0,0,9.932730468349515,undefined,9.932730468349515,undefined,0,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined
1780040738000,0.01986546093668096,0.11919276562008577,0,0.01986546093668096,0,0.17878914843058036,0.05959638281026874,0,0.05959638281004288,0.019865460936695077,0,0,0,9.932730468349515,undefined,9.932730468349515,undefined,0,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined
1780040739000,0.01986546093668096,0.11919276562008577,0,0.01986546093668096,0,0.17878914843058036,0.05959638281026874,0,0.05959638281004288,0.019865460936695077,0,0,0,9.932730468349515,undefined,9.932730468349515,undefined,0,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined,9.932730468349515,undefined
1780040740000,0,0.07891898513638368,0.03945949256819184,0.059189238852399906,0,0.15783797027276736,0.05918923885228776,0,0.03945949256819184,0,0,0.01972974628409592,0,9.86487314205693,undefined,9.884602888341048,undefined,0,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.864873142056924,undefined
1780040741000,0,0.07891898513638368,0.03945949256819184,0.059189238852399906,0,0.15783797027276736,0.05918923885228776,0,0.03945949256819184,0,0,0.01972974628409592,0,9.86487314205693,undefined,9.884602888341048,undefined,0,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.864873142056924,undefined
1780040742000,0,0.07891898513638368,0.03945949256819184,0.059189238852399906,0,0.15783797027276736,0.05918923885228776,0,0.03945949256819184,0,0,0.01972974628409592,0,9.86487314205693,undefined,9.884602888341048,undefined,0,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.864873142056924,undefined
1780040743000,0,0.07891898513638368,0.03945949256819184,0.059189238852399906,0,0.15783797027276736,0.05918923885228776,0,0.03945949256819184,0,0,0.01972974628409592,0,9.86487314205693,undefined,9.884602888341048,undefined,0,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.864873142056924,undefined
1780040744000,0,0.07891898513638368,0.03945949256819184,0.059189238852399906,0,0.15783797027276736,0.05918923885228776,0,0.03945949256819184,0,0,0.01972974628409592,0,9.86487314205693,undefined,9.884602888341048,undefined,0,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.86487314205693,undefined,9.864873142056924,undefined
1780040745000,0,0.09865179605685433,0.07892143684541617,0.03946071842265201,0,0.19730359211326,0.07892143684530402,0,0.07892143684541617,0,0,0.019730359211326005,0,9.865179605671974,undefined,9.865179605671974,undefined,0,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined
1780040746000,0,0.09865179605685433,0.07892143684541617,0.03946071842265201,0,0.19730359211326,0.07892143684530402,0,0.07892143684541617,0,0,0.019730359211326005,0,9.865179605671974,undefined,9.865179605671974,undefined,0,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined
1780040747000,0,0.09865179605685433,0.07892143684541617,0.03946071842265201,0,0.19730359211326,0.07892143684530402,0,0.07892143684541617,0,0,0.019730359211326005,0,9.865179605671974,undefined,9.865179605671974,undefined,0,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined
1780040748000,0,0.09865179605685433,0.07892143684541617,0.03946071842265201,0,0.19730359211326,0.07892143684530402,0,0.07892143684541617,0,0,0.019730359211326005,0,9.865179605671974,undefined,9.865179605671974,undefined,0,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined
1780040749000,0,0.09865179605685433,0.07892143684541617,0.03946071842265201,0,0.19730359211326,0.07892143684530402,0,0.07892143684541617,0,0,0.019730359211326005,0,9.865179605671974,undefined,9.865179605671974,undefined,0,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined,9.865179605671974,undefined
1780040750000,0,0.05950850794768159,0,0.03967233863178773,0,0.1785255238434958,0.05950850794768159,0,0.03967233863178773,0.01983616931590796,0,0.019836169315893864,0,9.918084657955953,undefined,9.918084657955953,undefined,0,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined
1780040751000,0,0.05950850794768159,0,0.03967233863178773,0,0.1785255238434958,0.05950850794768159,0,0.03967233863178773,0.01983616931590796,0,0.019836169315893864,0,9.918084657955953,undefined,9.918084657955953,undefined,0,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined
1780040752000,0,0.05950850794768159,0,0.03967233863178773,0,0.1785255238434958,0.05950850794768159,0,0.03967233863178773,0.01983616931590796,0,0.019836169315893864,0,9.918084657955953,undefined,9.918084657955953,undefined,0,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined
1780040753000,0,0.05950850794768159,0,0.03967233863178773,0,0.1785255238434958,0.05950850794768159,0,0.03967233863178773,0.01983616931590796,0,0.019836169315893864,0,9.918084657955953,undefined,9.918084657955953,undefined,0,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined
1780040754000,0,0.05950850794768159,0,0.03967233863178773,0,0.1785255238434958,0.05950850794768159,0,0.03967233863178773,0.01983616931590796,0,0.019836169315893864,0,9.918084657955953,undefined,9.918084657955953,undefined,0,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined,9.918084657955953,undefined
1780040755000,0.058978671854210366,0.13761690099325063,0.019659557284718163,0.03931911456943633,0.019659557284735625,0.2752338019860543,0.09829778642381433,0,0.05897867185426624,0,0,0.019659557284718163,0,9.829778642368021,undefined,9.829778642368021,undefined,0,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined
1780040756000,0.058978671854210366,0.13761690099325063,0.019659557284718163,0.03931911456943633,0.019659557284735625,0.2752338019860543,0.09829778642381433,0,0.05897867185426624,0,0,0.019659557284718163,0,9.829778642368021,undefined,9.829778642368021,undefined,0,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined
1780040757000,0.058978671854210366,0.13761690099325063,0.019659557284718163,0.03931911456943633,0.019659557284735625,0.2752338019860543,0.09829778642381433,0,0.05897867185426624,0,0,0.019659557284718163,0,9.829778642368021,undefined,9.829778642368021,undefined,0,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined
1780040758000,0.058978671854210366,0.13761690099325063,0.019659557284718163,0.03931911456943633,0.019659557284735625,0.2752338019860543,0.09829778642381433,0,0.05897867185426624,0,0,0.019659557284718163,0,9.829778642368021,undefined,9.829778642368021,undefined,0,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined
1780040759000,0.058978671854210366,0.13761690099325063,0.019659557284718163,0.03931911456943633,0.019659557284735625,0.2752338019860543,0.09829778642381433,0,0.05897867185426624,0,0,0.019659557284718163,0,9.829778642368021,undefined,9.829778642368021,undefined,0,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined,9.829778642368021,undefined
1780040760000,0.019759400520956233,0.07903760208371262,0,0.019759400521040475,0,0.15807520416787452,0.05927820156278447,0,0.05927820156278447,0,0,0.07903760208382493,0,9.879700260473063,undefined,9.859940859952122,undefined,0,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined
1780040761000,0.019759400520956233,0.07903760208371262,0,0.019759400521040475,0,0.15807520416787452,0.05927820156278447,0,0.05927820156278447,0,0,0.07903760208382493,0,9.879700260473063,undefined,9.859940859952122,undefined,0,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined
1780040762000,0.019759400520956233,0.07903760208371262,0,0.019759400521040475,0,0.15807520416787452,0.05927820156278447,0,0.05927820156278447,0,0,0.07903760208382493,0,9.879700260473063,undefined,9.859940859952122,undefined,0,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined
1780040763000,0.019759400520956233,0.07903760208371262,0,0.019759400521040475,0,0.15807520416787452,0.05927820156278447,0,0.05927820156278447,0,0,0.07903760208382493,0,9.879700260473063,undefined,9.859940859952122,undefined,0,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined
1780040764000,0.019759400520956233,0.07903760208371262,0,0.019759400521040475,0,0.15807520416787452,0.05927820156278447,0,0.05927820156278447,0,0,0.07903760208382493,0,9.879700260473063,undefined,9.859940859952122,undefined,0,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined,9.879700260473063,undefined
1780040765000,0,0.11908634454363078,0.03969544818126666,0.039695448181210256,0,0.3374113095402872,0.09923862045302564,0,0.0595431722719282,0.01984772409063333,0,0.09923862045313848,0,9.92386204531159,undefined,9.92386204531159,undefined,0,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined
1780040766000,0,0.11908634454363078,0.03969544818126666,0.039695448181210256,0,0.3374113095402872,0.09923862045302564,0,0.0595431722719282,0.01984772409063333,0,0.09923862045313848,0,9.92386204531159,undefined,9.92386204531159,undefined,0,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined
1780040767000,0,0.11908634454363078,0.03969544818126666,0.039695448181210256,0,0.3374113095402872,0.09923862045302564,0,0.0595431722719282,0.01984772409063333,0,0.09923862045313848,0,9.92386204531159,undefined,9.92386204531159,undefined,0,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined
1780040768000,0,0.11908634454363078,0.03969544818126666,0.039695448181210256,0,0.3374113095402872,0.09923862045302564,0,0.0595431722719282,0.01984772409063333,0,0.09923862045313848,0,9.92386204531159,undefined,9.92386204531159,undefined,0,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined
1780040769000,0,0.11908634454363078,0.03969544818126666,0.039695448181210256,0,0.3374113095402872,0.09923862045302564,0,0.0595431722719282,0.01984772409063333,0,0.09923862045313848,0,9.92386204531159,undefined,9.92386204531159,undefined,0,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined,9.92386204531159,undefined
1780040770000,0,0.09044655082670901,0.022611637706612987,0.022611637706612987,0,0.226116377066644,0.09044655082670901,0,0.06783491311983897,0.022611637706629054,0,0.022611637706612987,0,11.30581885331676,undefined,0,undefined,0,undefined,11.305818853316778,undefined,11.305818853316778,undefined,11.30581885331676,undefined,11.305818853316778,undefined,11.305818853316778,undefined
1780040771000,0,0.09044655082670901,0.022611637706612987,0.022611637706612987,0,0.226116377066644,0.09044655082670901,0,0.06783491311983897,0.022611637706629054,0,0.022611637706612987,0,11.30581885331676,undefined,0,undefined,0,undefined,11.305818853316778,undefined,11.305818853316778,undefined,11.30581885331676,undefined,11.305818853316778,undefined,11.305818853316778,undefined
1780040772000,0,0.09044655082670901,0.022611637706612987,0.022611637706612987,0,0.226116377066644,0.09044655082670901,0,0.06783491311983897,0.022611637706629054,0,0.022611637706612987,0,11.30581885331676,undefined,0,undefined,0,undefined,11.305818853316778,undefined,11.305818853316778,undefined,11.30581885331676,undefined,11.305818853316778,undefined,11.305818853316778,undefined
1780040773000,0,0.09044655082670901,0.022611637706612987,0.022611637706612987,0,0.226116377066644,0.09044655082670901,0,0.06783491311983897,0.022611637706629054,0,0.022611637706612987,0,11.30581885331676,undefined,0,undefined,0,undefined,11.305818853316778,undefined,11.305818853316778,undefined,11.30581885331676,undefined,11.305818853316778,undefined,11.305818853316778,undefined
1780040774000,0,0.09044655082670901,0.022611637706612987,0.022611637706612987,0,0.226116377066644,0.09044655082670901,0,0.06783491311983897,0.022611637706629054,0,0.022611637706612987,0,11.30581885331676,undefined,0,undefined,0,undefined,11.305818853316778,undefined,11.305818853316778,undefined,11.30581885331676,undefined,11.305818853316778,undefined,11.305818853316778,undefined
1780040775000,0.020367905335524947,0.10183952667762472,0,0.061103716006690616,0,0.1833111480197245,0.06110371600657483,0,0.061103716006690616,0,0,0.020367905335524947,0,10.183952667771736,undefined,0,undefined,0,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined
1780040776000,0.020367905335524947,0.10183952667762472,0,0.061103716006690616,0,0.1833111480197245,0.06110371600657483,0,0.061103716006690616,0,0,0.020367905335524947,0,10.183952667771736,undefined,0,undefined,0,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined
1780040777000,0.020367905335524947,0.10183952667762472,0,0.061103716006690616,0,0.1833111480197245,0.06110371600657483,0,0.061103716006690616,0,0,0.020367905335524947,0,10.183952667771736,undefined,0,undefined,0,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined
1780040778000,0.020367905335524947,0.10183952667762472,0,0.061103716006690616,0,0.1833111480197245,0.06110371600657483,0,0.061103716006690616,0,0,0.020367905335524947,0,10.183952667771736,undefined,0,undefined,0,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined
1780040779000,0.020367905335524947,0.10183952667762472,0,0.061103716006690616,0,0.1833111480197245,0.06110371600657483,0,0.061103716006690616,0,0,0.020367905335524947,0,10.183952667771736,undefined,0,undefined,0,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined,10.183952667771736,undefined
1780040780000,0.018957371525548772,0.07582948610208733,0.01895737152552183,0.03791474305104366,0,0.18957371525521827,0.07582948610208733,0,0.03791474305104366,0,0,0.01895737152552183,0,9.478685762769537,undefined,0,undefined,0,undefined,9.478685762769537,undefined,9.478685762769537,undefined,9.459728391244015,undefined,9.459728391243987,undefined,9.459728391244015,undefined
