"Time","coredns","etcd","gnb-crc","gnb-crc-6d979b8745-bdqr8","gnb-layer-map","gnb-layer-map-84968c6ff5-h4mds","gnb-ldpc","gnb-modulation","gnb-ofdm-mod","gnb-precoding","gnb-precoding-7c4b7468d8-xfzxr","gnb-scramble","gnb-scramble-74ffbb6964-5z7ml","grafana","kepler","kindnet-cni","kube-apiserver","kube-controller-manager","kube-proxy","kube-scheduler","kube-state-metrics","local-path-provisioner","prometheus-server","prometheus-server-configmap-reload"
2026-05-28 19:47:08,0,0.167,,,11.0,,10.9,11.0,10.9,11.0,,,,0.0334,0,0,0.435,0.100,0,0.100,0.0334,0,0.167,0
2026-05-28 19:47:09,0,0.167,,,11.0,,10.9,11.0,10.9,11.0,,,,0.0334,0,0,0.435,0.100,0,0.100,0.0334,0,0.167,0
2026-05-28 19:47:10,0.0511,0.102,,,8.36,,8.36,8.36,8.33,8.36,,5.52,,0,0,0,0.230,0.102,0,0.0511,0,0,0.0511,0
2026-05-28 19:47:11,0.0511,0.102,,,8.36,,8.36,8.36,8.33,8.36,,5.52,,0,0,0,0.230,0.102,0,0.0511,0,0,0.0511,0
2026-05-28 19:47:12,0.0511,0.102,,,8.36,,8.36,8.36,8.33,8.36,,5.52,,0,0,0,0.230,0.102,0,0.0511,0,0,0.0511,0
2026-05-28 19:47:13,0.0511,0.102,,,8.36,,8.36,8.36,8.33,8.36,,5.52,,0,0,0,0.230,0.102,0,0.0511,0,0,0.0511,0
2026-05-28 19:47:14,0.0511,0.102,,,8.36,,8.36,8.36,8.33,8.36,,5.52,,0,0,0,0.230,0.102,0,0.0511,0,0,0.0511,0
2026-05-28 19:47:15,0,0.0847,,0.424,9.24,,9.21,9.24,9.21,9.21,,9.21,,0.0282,0,0,0.169,0.0847,0,0.0565,0,0,0.0282,0
2026-05-28 19:47:16,0,0.0847,,0.424,9.24,,9.21,9.24,9.21,9.21,,9.21,,0.0282,0,0,0.169,0.0847,0,0.0565,0,0,0.0282,0
2026-05-28 19:47:17,0,0.0847,,0.424,9.24,,9.21,9.24,9.21,9.21,,9.21,,0.0282,0,0,0.169,0.0847,0,0.0565,0,0,0.0282,0
2026-05-28 19:47:18,0,0.0847,,0.424,9.24,,9.21,9.24,9.21,9.21,,9.21,,0.0282,0,0,0.169,0.0847,0,0.0565,0,0,0.0282,0
2026-05-28 19:47:19,0,0.0847,,0.424,9.24,,9.21,9.24,9.21,9.21,,9.21,,0.0282,0,0,0.169,0.0847,0,0.0565,0,0,0.0282,0
2026-05-28 19:47:20,0,0.0612,9.98,,9.95,,9.98,9.98,9.95,9.95,,9.95,,0,0.0306,0,0.214,0.0918,0,0.0612,0.0306,0,0,0
2026-05-28 19:47:21,0,0.0612,9.98,,9.95,,9.98,9.98,9.95,9.95,,9.95,,0,0.0306,0,0.214,0.0918,0,0.0612,0.0306,0,0,0
2026-05-28 19:47:22,0,0.0612,9.98,,9.95,,9.98,9.98,9.95,9.95,,9.95,,0,0.0306,0,0.214,0.0918,0,0.0612,0.0306,0,0,0
2026-05-28 19:47:23,0,0.0612,9.98,,9.95,,9.98,9.98,9.95,9.95,,9.95,,0,0.0306,0,0.214,0.0918,0,0.0612,0.0306,0,0,0
2026-05-28 19:47:24,0,0.0612,9.98,,9.95,,9.98,9.98,9.95,9.95,,9.95,,0,0.0306,0,0.214,0.0918,0,0.0612,0.0306,0,0,0
2026-05-28 19:47:25,0,0.114,9.28,,9.28,,9.31,9.31,9.28,9.28,,9.28,,0,0.0286,0,0.171,0.114,0,0.0857,0,0,0,0
2026-05-28 19:47:26,0,0.114,9.28,,9.28,,9.31,9.31,9.28,9.28,,9.28,,0,0.0286,0,0.171,0.114,0,0.0857,0,0,0,0
2026-05-28 19:47:27,0,0.114,9.28,,9.28,,9.31,9.31,9.28,9.28,,9.28,,0,0.0286,0,0.171,0.114,0,0.0857,0,0,0,0
2026-05-28 19:47:28,0,0.114,9.28,,9.28,,9.31,9.31,9.28,9.28,,9.28,,0,0.0286,0,0.171,0.114,0,0.0857,0,0,0,0
2026-05-28 19:47:29,0,0.114,9.28,,9.28,,9.31,9.31,9.28,9.28,,9.28,,0,0.0286,0,0.171,0.114,0,0.0857,0,0,0,0
2026-05-28 19:47:30,0.0574,0.0860,9.32,,9.29,,9.32,9.29,9.32,9.29,,9.29,,0.0287,0.0287,0,0.172,0.0860,0,0.0574,0,0,0,0
2026-05-28 19:47:31,0.0574,0.0860,9.32,,9.29,,9.32,9.29,9.32,9.29,,9.29,,0.0287,0.0287,0,0.172,0.0860,0,0.0574,0,0,0,0
2026-05-28 19:47:32,0.0574,0.0860,9.32,,9.29,,9.32,9.29,9.32,9.29,,9.29,,0.0287,0.0287,0,0.172,0.0860,0,0.0574,0,0,0,0
2026-05-28 19:47:33,0.0574,0.0860,9.32,,9.29,,9.32,9.29,9.32,9.29,,9.29,,0.0287,0.0287,0,0.172,0.0860,0,0.0574,0,0,0,0
2026-05-28 19:47:34,0.0574,0.0860,9.32,,9.29,,9.32,9.29,9.32,9.29,,9.29,,0.0287,0.0287,0,0.172,0.0860,0,0.0574,0,0,0,0
2026-05-28 19:47:35,0.0285,0.114,9.22,,9.22,,9.22,9.22,9.22,9.22,,9.22,,0.114,0,0.0285,0.455,0.114,0,0.0285,0,0,0.0285,0
2026-05-28 19:47:36,0.0285,0.114,9.22,,9.22,,9.22,9.22,9.22,9.22,,9.22,,0.114,0,0.0285,0.455,0.114,0,0.0285,0,0,0.0285,0
2026-05-28 19:47:37,0.0285,0.114,9.22,,9.22,,9.22,9.22,9.22,9.22,,9.22,,0.114,0,0.0285,0.455,0.114,0,0.0285,0,0,0.0285,0
2026-05-28 19:47:38,0.0285,0.114,9.22,,9.22,,9.22,9.22,9.22,9.22,,9.22,,0.114,0,0.0285,0.455,0.114,0,0.0285,0,0,0.0285,0
2026-05-28 19:47:39,0.0285,0.114,9.22,,9.22,,9.22,9.22,9.22,9.22,,9.22,,0.114,0,0.0285,0.455,0.114,0,0.0285,0,0,0.0285,0
2026-05-28 19:47:40,0,0.0853,9.18,,9.18,,9.18,9.18,9.21,9.18,,9.18,,0.0284,0.0569,0,0.171,0.0853,0,0.0853,0,0,0.0284,0
2026-05-28 19:47:41,0,0.0853,9.18,,9.18,,9.18,9.18,9.21,9.18,,9.18,,0.0284,0.0569,0,0.171,0.0853,0,0.0853,0,0,0.0284,0
2026-05-28 19:47:42,0,0.0853,9.18,,9.18,,9.18,9.18,9.21,9.18,,9.18,,0.0284,0.0569,0,0.171,0.0853,0,0.0853,0,0,0.0284,0
2026-05-28 19:47:43,0,0.0853,9.18,,9.18,,9.18,9.18,9.21,9.18,,9.18,,0.0284,0.0569,0,0.171,0.0853,0,0.0853,0,0,0.0284,0
2026-05-28 19:47:44,0,0.0853,9.18,,9.18,,9.18,9.18,9.21,9.18,,9.18,,0.0284,0.0569,0,0.171,0.0853,0,0.0853,0,0,0.0284,0
2026-05-28 19:47:45,0,0.115,9.28,,9.31,,9.28,9.28,9.28,9.31,,9.31,,0.0288,0.0288,0,0.230,0.115,0,0.0576,0.0288,0,0.0288,0
2026-05-28 19:47:46,0,0.115,9.28,,9.31,,9.28,9.28,9.28,9.31,,9.31,,0.0288,0.0288,0,0.230,0.115,0,0.0576,0.0288,0,0.0288,0
2026-05-28 19:47:47,0,0.115,9.28,,9.31,,9.28,9.28,9.28,9.31,,9.31,,0.0288,0.0288,0,0.230,0.115,0,0.0576,0.0288,0,0.0288,0
2026-05-28 19:47:48,0,0.115,9.28,,9.31,,9.28,9.28,9.28,9.31,,9.31,,0.0288,0.0288,0,0.230,0.115,0,0.0576,0.0288,0,0.0288,0
2026-05-28 19:47:49,0,0.115,9.28,,9.31,,9.28,9.28,9.28,9.31,,9.31,,0.0288,0.0288,0,0.230,0.115,0,0.0576,0.0288,0,0.0288,0
2026-05-28 19:47:50,0.0289,0.0578,9.30,,9.30,,9.30,9.30,9.30,9.30,,9.30,,0,0.0289,0,0.144,0.0866,0,0.0578,0,0,0,0
2026-05-28 19:47:51,0.0289,0.0578,9.30,,9.30,,9.30,9.30,9.30,9.30,,9.30,,0,0.0289,0,0.144,0.0866,0,0.0578,0,0,0,0
2026-05-28 19:47:52,0.0289,0.0578,9.30,,9.30,,9.30,9.30,9.30,9.30,,9.30,,0,0.0289,0,0.144,0.0866,0,0.0578,0,0,0,0
2026-05-28 19:47:53,0.0289,0.0578,9.30,,9.30,,9.30,9.30,9.30,9.30,,9.30,,0,0.0289,0,0.144,0.0866,0,0.0578,0,0,0,0
2026-05-28 19:47:54,0.0289,0.0578,9.30,,9.30,,9.30,9.30,9.30,9.30,,9.30,,0,0.0289,0,0.144,0.0866,0,0.0578,0,0,0,0
2026-05-28 19:47:55,0,0.0867,9.27,,9.27,,9.27,9.27,9.30,9.27,,9.30,,0,0.0289,0.0289,0.173,0.0867,0,0.0578,0,0,0,0
2026-05-28 19:47:56,0,0.0867,9.27,,9.27,,9.27,9.27,9.30,9.27,,9.30,,0,0.0289,0.0289,0.173,0.0867,0,0.0578,0,0,0,0
2026-05-28 19:47:57,0,0.0867,9.27,,9.27,,9.27,9.27,9.30,9.27,,9.30,,0,0.0289,0.0289,0.173,0.0867,0,0.0578,0,0,0,0
2026-05-28 19:47:58,0,0.0867,9.27,,9.27,,9.27,9.27,9.30,9.27,,9.30,,0,0.0289,0.0289,0.173,0.0867,0,0.0578,0,0,0,0
2026-05-28 19:47:59,0,0.0867,9.27,,9.27,,9.27,9.27,9.30,9.27,,9.30,,0,0.0289,0.0289,0.173,0.0867,0,0.0578,0,0,0,0
2026-05-28 19:48:00,0,0.0857,9.17,,9.17,,9.17,9.17,9.17,9.17,,9.17,,0,0.0571,0,0.171,0.0857,0,0.0571,0,0,0.0857,0
2026-05-28 19:48:01,0,0.0857,9.17,,9.17,,9.17,9.17,9.17,9.17,,9.17,,0,0.0571,0,0.171,0.0857,0,0.0571,0,0,0.0857,0
2026-05-28 19:48:02,0,0.0857,9.17,,9.17,,9.17,9.17,9.17,9.17,,9.17,,0,0.0571,0,0.171,0.0857,0,0.0571,0,0,0.0857,0
2026-05-28 19:48:03,0,0.0857,9.17,,9.17,,9.17,9.17,9.17,9.17,,9.17,,0,0.0571,0,0.171,0.0857,0,0.0571,0,0,0.0857,0
2026-05-28 19:48:04,0,0.0857,9.17,,9.17,,9.17,9.17,9.17,9.17,,9.17,,0,0.0571,0,0.171,0.0857,0,0.0571,0,0,0.0857,0
2026-05-28 19:48:05,0,0.145,9.24,,9.27,,9.27,9.27,9.27,9.27,,9.27,,0,0.0290,0,0.405,0.0869,0,0.0290,0,0,0.145,0
2026-05-28 19:48:06,0,0.145,9.24,,9.27,,9.27,9.27,9.27,9.27,,9.27,,0,0.0290,0,0.405,0.0869,0,0.0290,0,0,0.145,0
2026-05-28 19:48:07,0,0.145,9.24,,9.27,,9.27,9.27,9.27,9.27,,9.27,,0,0.0290,0,0.405,0.0869,0,0.0290,0,0,0.145,0
2026-05-28 19:48:08,0,0.145,9.24,,9.27,,9.27,9.27,9.27,9.27,,9.27,,0,0.0290,0,0.405,0.0869,0,0.0290,0,0,0.145,0
2026-05-28 19:48:09,0,0.145,9.24,,9.27,,9.27,9.27,9.27,9.27,,9.27,,0,0.0290,0,0.405,0.0869,0,0.0290,0,0,0.145,0
2026-05-28 19:48:10,0.0583,0.0583,9.33,,9.33,,9.30,9.30,9.33,9.30,,9.33,,0.0292,0.0583,0,0.146,0.0583,0,0.0583,0.0292,0.0292,0.0292,0
2026-05-28 19:48:11,0.0583,0.0583,9.33,,9.33,,9.30,9.30,9.33,9.30,,9.33,,0.0292,0.0583,0,0.146,0.0583,0,0.0583,0.0292,0.0292,0.0292,0
2026-05-28 19:48:12,0.0583,0.0583,9.33,,9.33,,9.30,9.30,9.33,9.30,,9.33,,0.0292,0.0583,0,0.146,0.0583,0,0.0583,0.0292,0.0292,0.0292,0
2026-05-28 19:48:13,0.0583,0.0583,9.33,,9.33,,9.30,9.30,9.33,9.30,,9.33,,0.0292,0.0583,0,0.146,0.0583,0,0.0583,0.0292,0.0292,0.0292,0
2026-05-28 19:48:14,0.0583,0.0583,9.33,,9.33,,9.30,9.30,9.33,9.30,,9.33,,0.0292,0.0583,0,0.146,0.0583,0,0.0583,0.0292,0.0292,0.0292,0
2026-05-28 19:48:15,0,0.0874,9.26,,9.29,,9.29,9.29,9.29,9.29,,9.29,,0.0291,0.0291,0,0.204,0.0874,0,0.0874,0,0,0.0291,0
2026-05-28 19:48:16,0,0.0874,9.26,,9.29,,9.29,9.29,9.29,9.29,,9.29,,0.0291,0.0291,0,0.204,0.0874,0,0.0874,0,0,0.0291,0
2026-05-28 19:48:17,0,0.0874,9.26,,9.29,,9.29,9.29,9.29,9.29,,9.29,,0.0291,0.0291,0,0.204,0.0874,0,0.0874,0,0,0.0291,0
2026-05-28 19:48:18,0,0.0874,9.26,,9.29,,9.29,9.29,9.29,9.29,,9.29,,0.0291,0.0291,0,0.204,0.0874,0,0.0874,0,0,0.0291,0
2026-05-28 19:48:19,0,0.0874,9.26,,9.29,,9.29,9.29,9.29,9.29,,9.29,,0.0291,0.0291,0,0.204,0.0874,0,0.0874,0,0,0.0291,0
2026-05-28 19:48:20,0.0291,0.0872,9.24,,9.24,,9.24,9.24,9.24,9.24,,9.24,,0,0.0291,0,0.145,0.0872,0,0.0291,0,0,0,0
2026-05-28 19:48:21,0.0291,0.0872,9.24,,9.24,,9.24,9.24,9.24,9.24,,9.24,,0,0.0291,0,0.145,0.0872,0,0.0291,0,0,0,0
2026-05-28 19:48:22,0.0291,0.0872,9.24,,9.24,,9.24,9.24,9.24,9.24,,9.24,,0,0.0291,0,0.145,0.0872,0,0.0291,0,0,0,0
2026-05-28 19:48:23,0.0291,0.0872,9.24,,9.24,,9.24,9.24,9.24,9.24,,9.24,,0,0.0291,0,0.145,0.0872,0,0.0291,0,0,0,0
2026-05-28 19:48:24,0.0291,0.0872,9.24,,9.24,,9.24,9.24,9.24,9.24,,9.24,,0,0.0291,0,0.145,0.0872,0,0.0291,0,0,0,0
2026-05-28 19:48:25,0,0.0881,9.33,,9.33,,9.31,9.31,9.31,9.33,,9.33,,0.0587,0,0,0.176,0.0587,0,0.0294,0,0,0.0587,0
2026-05-28 19:48:26,0,0.0881,9.33,,9.33,,9.31,9.31,9.31,9.33,,9.33,,0.0587,0,0,0.176,0.0587,0,0.0294,0,0,0.0587,0
2026-05-28 19:48:27,0,0.0881,9.33,,9.33,,9.31,9.31,9.31,9.33,,9.33,,0.0587,0,0,0.176,0.0587,0,0.0294,0,0,0.0587,0
2026-05-28 19:48:28,0,0.0881,9.33,,9.33,,9.31,9.31,9.31,9.33,,9.33,,0.0587,0,0,0.176,0.0587,0,0.0294,0,0,0.0587,0
2026-05-28 19:48:29,0,0.0881,9.33,,9.33,,9.31,9.31,9.31,9.33,,9.33,,0.0587,0,0,0.176,0.0587,0,0.0294,0,0,0.0587,0
2026-05-28 19:48:30,0.0295,0.0590,9.36,,9.36,,9.36,9.36,9.39,9.36,,9.36,,0,0.0295,0,0.177,0.0886,0,0.0590,0,0,0,0
2026-05-28 19:48:31,0.0295,0.0590,9.36,,9.36,,9.36,9.36,9.39,9.36,,9.36,,0,0.0295,0,0.177,0.0886,0,0.0590,0,0,0,0
2026-05-28 19:48:32,0.0295,0.0590,9.36,,9.36,,9.36,9.36,9.39,9.36,,9.36,,0,0.0295,0,0.177,0.0886,0,0.0590,0,0,0,0
2026-05-28 19:48:33,0.0295,0.0590,9.36,,9.36,,9.36,9.36,9.39,9.36,,9.36,,0,0.0295,0,0.177,0.0886,0,0.0590,0,0,0,0
2026-05-28 19:48:34,0.0295,0.0590,9.36,,9.36,,9.36,9.36,9.39,9.36,,9.36,,0,0.0295,0,0.177,0.0886,0,0.0590,0,0,0,0
2026-05-28 19:48:35,0,0.0585,9.28,,9.28,,9.28,9.28,9.28,9.28,,9.28,,0.0293,0.0293,0,0.176,0.0585,0,0.0585,0.0293,0,0,0
2026-05-28 19:48:36,0,0.0585,9.28,,9.28,,9.28,9.28,9.28,9.28,,9.28,,0.0293,0.0293,0,0.176,0.0585,0,0.0585,0.0293,0,0,0
2026-05-28 19:48:37,0,0.0585,9.28,,9.28,,9.28,9.28,9.28,9.28,,9.28,,0.0293,0.0293,0,0.176,0.0585,0,0.0585,0.0293,0,0,0
2026-05-28 19:48:38,0,0.0585,9.28,,9.28,,9.28,9.28,9.28,9.28,,9.28,,0.0293,0.0293,0,0.176,0.0585,0,0.0585,0.0293,0,0,0
2026-05-28 19:48:39,0,0.0585,9.28,,9.28,,9.28,9.28,9.28,9.28,,9.28,,0.0293,0.0293,0,0.176,0.0585,0,0.0585,0.0293,0,0,0
2026-05-28 19:48:40,0,0.0591,9.30,,9.30,,9.33,0,9.33,9.33,,9.33,,0,0.0295,0,0.177,0.0591,0,0.0591,0,0,0,0
2026-05-28 19:48:41,0,0.0591,9.30,,9.30,,9.33,0,9.33,9.33,,9.33,,0,0.0295,0,0.177,0.0591,0,0.0591,0,0,0,0
2026-05-28 19:48:42,0,0.0591,9.30,,9.30,,9.33,0,9.33,9.33,,9.33,,0,0.0295,0,0.177,0.0591,0,0.0591,0,0,0,0
2026-05-28 19:48:43,0,0.0591,9.30,,9.30,,9.33,0,9.33,9.33,,9.33,,0,0.0295,0,0.177,0.0591,0,0.0591,0,0,0,0
2026-05-28 19:48:44,0,0.0591,9.30,,9.30,,9.33,0,9.33,9.33,,9.33,,0,0.0295,0,0.177,0.0591,0,0.0591,0,0,0,0
2026-05-28 19:48:45,0.0295,0.0590,9.30,,9.33,,9.33,0,9.30,9.33,,9.30,,0,0.0295,0,0.177,0.0590,0,0.0885,0,0,0.0295,0
2026-05-28 19:48:46,0.0295,0.0590,9.30,,9.33,,9.33,0,9.30,9.33,,9.30,,0,0.0295,0,0.177,0.0590,0,0.0885,0,0,0.0295,0
2026-05-28 19:48:47,0.0295,0.0590,9.30,,9.33,,9.33,0,9.30,9.33,,9.30,,0,0.0295,0,0.177,0.0590,0,0.0885,0,0,0.0295,0
2026-05-28 19:48:48,0.0295,0.0590,9.30,,9.33,,9.33,0,9.30,9.33,,9.30,,0,0.0295,0,0.177,0.0590,0,0.0885,0,0,0.0295,0
2026-05-28 19:48:49,0.0295,0.0590,9.30,,9.33,,9.33,0,9.30,9.33,,9.30,,0,0.0295,0,0.177,0.0590,0,0.0885,0,0,0.0295,0
2026-05-28 19:48:50,0,0.0588,9.27,,9.27,,9.27,0,9.27,9.24,,9.27,,0.0294,0.0294,0,0.176,0.0882,0,0.0588,0,0,0,0
2026-05-28 19:48:51,0,0.0588,9.27,,9.27,,9.27,0,9.27,9.24,,9.27,,0.0294,0.0294,0,0.176,0.0882,0,0.0588,0,0,0,0
2026-05-28 19:48:52,0,0.0588,9.27,,9.27,,9.27,0,9.27,9.24,,9.27,,0.0294,0.0294,0,0.176,0.0882,0,0.0588,0,0,0,0
2026-05-28 19:48:53,0,0.0588,9.27,,9.27,,9.27,0,9.27,9.24,,9.27,,0.0294,0.0294,0,0.176,0.0882,0,0.0588,0,0,0,0
2026-05-28 19:48:54,0,0.0588,9.27,,9.27,,9.27,0,9.27,9.24,,9.27,,0.0294,0.0294,0,0.176,0.0882,0,0.0588,0,0,0,0
2026-05-28 19:48:55,0.0295,0.0885,9.27,,9.27,,9.27,0,9.30,9.27,,9.27,,0,0.0590,0,0.177,0.0590,0,0.0885,0.0295,0,0,0
2026-05-28 19:48:56,0.0295,0.0885,9.27,,9.27,,9.27,0,9.30,9.27,,9.27,,0,0.0590,0,0.177,0.0590,0,0.0885,0.0295,0,0,0
2026-05-28 19:48:57,0.0295,0.0885,9.27,,9.27,,9.27,0,9.30,9.27,,9.27,,0,0.0590,0,0.177,0.0590,0,0.0885,0.0295,0,0,0
2026-05-28 19:48:58,0.0295,0.0885,9.27,,9.27,,9.27,0,9.30,9.27,,9.27,,0,0.0590,0,0.177,0.0590,0,0.0885,0.0295,0,0,0
2026-05-28 19:48:59,0.0295,0.0885,9.27,,9.27,,9.27,0,9.30,9.27,,9.27,,0,0.0590,0,0.177,0.0590,0,0.0885,0.0295,0,0,0
2026-05-28 19:49:00,0,0.0872,9.15,,9.10,,9.13,0,9.10,9.10,,9.10,,0.0291,0.0291,0,0.174,0.0872,0,0.0581,0,0,0.0581,0
2026-05-28 19:49:01,0,0.0872,9.15,,9.10,,9.13,0,9.10,9.10,,9.10,,0.0291,0.0291,0,0.174,0.0872,0,0.0581,0,0,0.0581,0
2026-05-28 19:49:02,0,0.0872,9.15,,9.10,,9.13,0,9.10,9.10,,9.10,,0.0291,0.0291,0,0.174,0.0872,0,0.0581,0,0,0.0581,0
2026-05-28 19:49:03,0,0.0872,9.15,,9.10,,9.13,0,9.10,9.10,,9.10,,0.0291,0.0291,0,0.174,0.0872,0,0.0581,0,0,0.0581,0
2026-05-28 19:49:04,0,0.0872,9.15,,9.10,,9.13,0,9.10,9.10,,9.10,,0.0291,0.0291,0,0.174,0.0872,0,0.0581,0,0,0.0581,0
2026-05-28 19:49:05,0.0296,0.118,9.24,,9.27,,9.27,0,9.27,9.24,,9.27,,0,0.0296,0,0.355,0.0296,0,0.0888,0,0,0.148,0.0296
2026-05-28 19:49:06,0.0296,0.118,9.24,,9.27,,9.27,0,9.27,9.24,,9.27,,0,0.0296,0,0.355,0.0296,0,0.0888,0,0,0.148,0.0296
2026-05-28 19:49:07,0.0296,0.118,9.24,,9.27,,9.27,0,9.27,9.24,,9.27,,0,0.0296,0,0.355,0.0296,0,0.0888,0,0,0.148,0.0296
2026-05-28 19:49:08,0.0296,0.118,9.24,,9.27,,9.27,0,9.27,9.24,,9.27,,0,0.0296,0,0.355,0.0296,0,0.0888,0,0,0.148,0.0296
2026-05-28 19:49:09,0.0296,0.118,9.24,,9.27,,9.27,0,9.27,9.24,,9.27,,0,0.0296,0,0.355,0.0296,0,0.0888,0,0,0.148,0.0296
2026-05-28 19:49:10,0.0299,0.0597,9.32,,9.32,,9.35,0,9.35,9.32,,9.32,,0.0299,0.0299,0,0.119,0.0597,0,0.0597,0,0,0.0299,0
2026-05-28 19:49:11,0.0299,0.0597,9.32,,9.32,,9.35,0,9.35,9.32,,9.32,,0.0299,0.0299,0,0.119,0.0597,0,0.0597,0,0,0.0299,0
2026-05-28 19:49:12,0.0299,0.0597,9.32,,9.32,,9.35,0,9.35,9.32,,9.32,,0.0299,0.0299,0,0.119,0.0597,0,0.0597,0,0,0.0299,0
2026-05-28 19:49:13,0.0299,0.0597,9.32,,9.32,,9.35,0,9.35,9.32,,9.32,,0.0299,0.0299,0,0.119,0.0597,0,0.0597,0,0,0.0299,0
2026-05-28 19:49:14,0.0299,0.0597,9.32,,9.32,,9.35,0,9.35,9.32,,9.32,,0.0299,0.0299,0,0.119,0.0597,0,0.0597,0,0,0.0299,0
2026-05-28 19:49:15,0,0.0893,9.29,,9.29,,9.29,0,9.29,9.29,,9.29,,0.0298,0.0595,0,0.179,0.0893,0,0.0595,0.0298,0,0,0
2026-05-28 19:49:16,0,0.0893,9.29,,9.29,,9.29,0,9.29,9.29,,9.29,,0.0298,0.0595,0,0.179,0.0893,0,0.0595,0.0298,0,0,0
2026-05-28 19:49:17,0,0.0893,9.29,,9.29,,9.29,0,9.29,9.29,,9.29,,0.0298,0.0595,0,0.179,0.0893,0,0.0595,0.0298,0,0,0
2026-05-28 19:49:18,0,0.0893,9.29,,9.29,,9.29,0,9.29,9.29,,9.29,,0.0298,0.0595,0,0.179,0.0893,0,0.0595,0.0298,0,0,0
2026-05-28 19:49:19,0,0.0893,9.29,,9.29,,9.29,0,9.29,9.29,,9.29,,0.0298,0.0595,0,0.179,0.0893,0,0.0595,0.0298,0,0,0
2026-05-28 19:49:20,0.0295,0.0295,9.17,,9.17,,9.17,0,9.17,9.17,,9.20,,0.0295,0,0,0.177,0.0590,0,0.0590,0,0.0295,0,0
2026-05-28 19:49:21,0.0295,0.0295,9.17,,9.17,,9.17,0,9.17,9.17,,9.20,,0.0295,0,0,0.177,0.0590,0,0.0590,0,0.0295,0,0
2026-05-28 19:49:22,0.0295,0.0295,9.17,,9.17,,9.17,0,9.17,9.17,,9.20,,0.0295,0,0,0.177,0.0590,0,0.0590,0,0.0295,0,0
2026-05-28 19:49:23,0.0295,0.0295,9.17,,9.17,,9.17,0,9.17,9.17,,9.20,,0.0295,0,0,0.177,0.0590,0,0.0590,0,0.0295,0,0
2026-05-28 19:49:24,0.0295,0.0295,9.17,,9.17,,9.17,0,9.17,9.17,,9.20,,0.0295,0,0,0.177,0.0590,0,0.0590,0,0.0295,0,0
2026-05-28 19:49:25,0,0.0926,9.57,,9.60,,9.60,0,9.57,9.60,,9.60,,0.0617,0,0,0.185,0.0617,0,0.0617,0,0,0.0309,0
2026-05-28 19:49:26,0,0.0926,9.57,,9.60,,9.60,0,9.57,9.60,,9.60,,0.0617,0,0,0.185,0.0617,0,0.0617,0,0,0.0309,0
2026-05-28 19:49:27,0,0.0926,9.57,,9.60,,9.60,0,9.57,9.60,,9.60,,0.0617,0,0,0.185,0.0617,0,0.0617,0,0,0.0309,0
2026-05-28 19:49:28,0,0.0926,9.57,,9.60,,9.60,0,9.57,9.60,,9.60,,0.0617,0,0,0.185,0.0617,0,0.0617,0,0,0.0309,0
2026-05-28 19:49:29,0,0.0926,9.57,,9.60,,9.60,0,9.57,9.60,,9.60,,0.0617,0,0,0.185,0.0617,0,0.0617,0,0,0.0309,0
2026-05-28 19:49:30,0,0.120,9.29,,9.29,,9.29,0,9.29,9.29,,9.29,,0,0,0,0.180,0.0599,0,0.0599,0,0,0,0
2026-05-28 19:49:31,0,0.120,9.29,,9.29,,9.29,0,9.29,9.29,,9.29,,0,0,0,0.180,0.0599,0,0.0599,0,0,0,0
2026-05-28 19:49:32,0,0.120,9.29,,9.29,,9.29,0,9.29,9.29,,9.29,,0,0,0,0.180,0.0599,0,0.0599,0,0,0,0
2026-05-28 19:49:33,0,0.120,9.29,,9.29,,9.29,0,9.29,9.29,,9.29,,0,0,0,0.180,0.0599,0,0.0599,0,0,0,0
2026-05-28 19:49:34,0,0.120,9.29,,9.29,,9.29,0,9.29,9.29,,9.29,,0,0,0,0.180,0.0599,0,0.0599,0,0,0,0
2026-05-28 19:49:35,0,0.0904,9.35,,9.35,,9.32,0,9.35,9.35,,9.35,,0.121,0.0603,0,0.422,0.0603,0,0.0904,0,0,0,0
2026-05-28 19:49:36,0,0.0904,9.35,,9.35,,9.32,0,9.35,9.35,,9.35,,0.121,0.0603,0,0.422,0.0603,0,0.0904,0,0,0,0
2026-05-28 19:49:37,0,0.0904,9.35,,9.35,,9.32,0,9.35,9.35,,9.35,,0.121,0.0603,0,0.422,0.0603,0,0.0904,0,0,0,0
2026-05-28 19:49:38,0,0.0904,9.35,,9.35,,9.32,0,9.35,9.35,,9.35,,0.121,0.0603,0,0.422,0.0603,0,0.0904,0,0,0,0
2026-05-28 19:49:39,0,0.0904,9.35,,9.35,,9.32,0,9.35,9.35,,9.35,,0.121,0.0603,0,0.422,0.0603,0,0.0904,0,0,0,0
2026-05-28 19:49:40,0,0.0591,9.13,,9.13,,9.13,0,9.13,9.13,,9.13,,0.0591,0.0295,0,0.148,0.0591,0,0.0591,0,0,0,0
2026-05-28 19:49:41,0,0.0591,9.13,,9.13,,9.13,0,9.13,9.13,,9.13,,0.0591,0.0295,0,0.148,0.0591,0,0.0591,0,0,0,0
2026-05-28 19:49:42,0,0.0591,9.13,,9.13,,9.13,0,9.13,9.13,,9.13,,0.0591,0.0295,0,0.148,0.0591,0,0.0591,0,0,0,0
2026-05-28 19:49:43,0,0.0591,9.13,,9.13,,9.13,0,9.13,9.13,,9.13,,0.0591,0.0295,0,0.148,0.0591,0,0.0591,0,0,0,0
